event_id,home_id,device_id,timestamp,sensor_value,event_type,is_manual,extra_data,ingested_at
3d6ae0ef-410d-4f98-8454-8e159e3e86a2,HOME_002,DEV_WASHROOM3_97bba,2025-03-12 04:44:00,162.84,distance_measurement,False,,2025-03-12 04:44:21
d49d69c1-8fc5-49de-9bd0-31c9b76d7e31,HOME_001,DEV_KITCHEN_7a3dc,2025-03-29 11:40:00,650.0,light_level,False,,2025-03-29 11:40:29
d8f67043-f9ca-40ba-843c-e84e277489e5,HOME_002,DEV_WASHROOM1_6b883,2025-03-04 17:12:00,139.49,distance_measurement,False,,2025-03-04 17:12:10
a8ad296d-a7c8-424f-882d-c52f3be73b7c,HOME_001,DEV_BEDROOM3_971e0,2025-03-11 23:34:00,19.35,temperature,False,,2025-03-11 23:34:17
534d189c-b36f-4359-992d-d10148fc0381,HOME_001,DEV_WASHROOM1_20cb6,2025-03-23 07:50:00,95.78,distance_measurement,False,,2025-03-23 07:50:19
97bf1eb5-3c22-4a88-ad33-e3ff86a15082,HOME_002,DEV_KITCHEN_12aa5,2025-03-11 18:43:00,907.0,light_level,False,,2025-03-11 18:43:00
f3b3ee01-dc5c-4432-b443-d149388e2a14,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-17 06:04:00,24.2,temperature,False,,2025-03-17 06:04:10
997022c5-89d4-481a-ae57-ba74c0c1a921,HOME_002,DEV_KITCHEN_12aa5,2025-03-28 03:37:00,144.0,light_level,False,,2025-03-28 03:37:25
0a7c9e7a-7472-49cb-a8b4-85ef5aa89b3e,HOME_001,DEV_BEDROOM2_a6759,2025-03-07 09:31:00,31.16,temperature,False,,2025-03-07 09:31:16
b692728e-508f-4d71-8079-2aee9bd66d01,HOME_002,DEV_LIVING_ROOM_9fc68,2025-03-19 21:22:00,,ir_detected,False,Occupant triggered IR Sensor in living_room,2025-03-19 21:22:07
12a54280-f9dc-492c-839a-f76a643a913a,HOME_002,DEV_BEDROOM2_7e370,2025-03-29 15:39:00,34.38,temperature,False,,2025-03-29 15:39:26
28c26933-b814-4e6e-ab56-6630cbb8ff37,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-02 17:19:00,34.34,temperature,False,,2025-03-02 17:19:03
3d77cb5f-4c7a-4463-9c7a-3175bfff23d1,HOME_001,DEV_BEDROOM4_97e85,2025-03-12 11:44:00,34.72,temperature,False,,2025-03-12 11:44:20
9515d16a-70cf-486d-8d2e-9ce6a2ee9c1a,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-01 11:25:00,34.2,temperature,False,,2025-03-01 11:25:16
63232ff4-ba3c-48eb-b2f4-43ef533860ff,HOME_002,DEV_BEDROOM4_61ce6,2025-03-15 23:13:00,23.81,temperature,False,,2025-03-15 23:13:03
ce48a6e1-a30f-470c-9b13-cf1c7476e68b,HOME_002,DEV_WASHROOM3_97bba,2025-03-30 17:16:00,19.41,distance_measurement,False,,2025-03-30 17:16:18
cdda3310-1806-4265-a2b2-353d7b981364,HOME_001,DEV_BEDROOM1_c74b2,2025-03-28 18:54:00,34.3,temperature,False,,2025-03-28 18:54:16
5056ac21-f308-4d9a-a278-081d709b282d,HOME_002,DEV_BEDROOM1_d6960,2025-03-24 17:14:00,20.87,temperature,False,,2025-03-24 17:14:24
886e7cf6-fc45-42ff-9afe-acd238d1ee0e,HOME_002,DEV_WASHROOM3_97bba,2025-03-22 12:57:00,10.39,distance_measurement,False,,2025-03-22 12:57:06
a18770e3-69c2-4610-99ed-c5c7faaf7a49,HOME_002,DEV_BEDROOM3_a4731,2025-03-14 05:02:00,30.57,temperature,False,,2025-03-14 05:02:16
9dc547a2-f6f4-4489-bbec-23155e02dcf7,HOME_002,DEV_BEDROOM2_7e370,2025-03-28 21:10:00,23.67,temperature,False,,2025-03-28 21:10:20
37e76fa6-d3de-4792-998e-33445a85f1e9,HOME_001,DEV_BEDROOM3_971e0,2025-03-10 14:08:00,22.39,temperature,False,,2025-03-10 14:08:20
abe8463e-b7aa-49d6-8cae-407a57332341,HOME_001,DEV_KITCHEN_7a3dc,2025-03-28 23:18:00,255.0,light_level,False,,2025-03-28 23:18:07
31f8c4f1-c48b-471d-90af-71d8871d4a47,HOME_002,DEV_WASHROOM4_d9865,2025-03-11 14:41:00,92.37,distance_measurement,False,,2025-03-11 14:41:20
c64788b1-13e9-417e-9be4-fc0f6055f99b,HOME_001,DEV_BEDROOM2_a6759,2025-03-07 07:38:00,32.17,temperature,False,,2025-03-07 07:38:30
f7b7fce6-d456-4653-8563-1a7b5b2ecf3d,HOME_001,DEV_KITCHEN_7a3dc,2025-03-21 14:27:00,385.0,light_level,False,,2025-03-21 14:27:29
895a00de-7a44-42f2-bdfb-6a2148c63b1e,HOME_001,DEV_WASHROOM1_20cb6,2025-03-23 15:06:00,71.12,distance_measurement,False,,2025-03-23 15:06:29
f6f63460-c061-4aaa-9fef-f7636b77e9ac,HOME_001,DEV_BEDROOM2_a6759,2025-03-25 12:17:00,24.77,temperature,False,,2025-03-25 12:17:30
5be25615-992f-4621-90df-a92d10565c41,HOME_002,DEV_LIVING_ROOM_215f9,2025-03-26 09:11:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-26 09:11:21
c96efcf6-a182-422d-94a7-e53aeef6d279,HOME_002,DEV_BEDROOM5_820b7,2025-03-23 23:48:00,32.91,temperature,False,,2025-03-23 23:48:09
441994fd-30e2-46eb-a898-d3193446d6d6,HOME_002,DEV_WASHROOM4_d9865,2025-03-13 04:53:00,128.6,distance_measurement,False,,2025-03-13 04:53:08
04749d82-7260-40af-9689-962543c35612,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-30 00:32:00,21.48,temperature,False,,2025-03-30 00:32:09
30d421dd-cdab-4e76-96ab-2dacf3bd4d75,HOME_001,DEV_BEDROOM4_97e85,2025-03-07 21:24:00,33.01,temperature,False,,2025-03-07 21:24:21
33e1a404-82dd-4da5-b5c0-c86446637eaf,HOME_001,DEV_BEDROOM2_a6759,2025-03-10 13:34:00,28.76,temperature,False,,2025-03-10 13:34:10
7b9d91c8-1025-4627-9b83-2092c95c4a9e,HOME_001,DEV_WASHROOM2_9b97f,2025-03-11 14:26:00,61.28,distance_measurement,False,,2025-03-11 14:26:17
e1dda988-7ef7-4a5c-b323-b5655c9a1e3c,HOME_001,DEV_BEDROOM4_97e85,2025-03-23 23:15:00,20.01,temperature,False,,2025-03-23 23:15:27
450828d5-fc24-4ab4-81e3-542e2f0b6cf2,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-14 04:43:00,25.33,temperature,False,,2025-03-14 04:43:03
a0b6da77-c1a6-4755-8e00-b7f1b7b0cf2e,HOME_001,DEV_WASHROOM1_5d79b,2025-03-21 09:46:00,,relay_activated,False,,2025-03-21 09:46:09
aa407020-0d84-48fd-a7a8-e484112382b8,HOME_002,DEV_BEDROOM1_d6960,2025-03-14 07:57:00,29.25,temperature,False,,2025-03-14 07:57:25
8a35b6b2-ade8-4219-a45d-fce1f2d6e0d0,HOME_002,DEV_BEDROOM1_d6960,2025-03-11 20:46:00,33.94,temperature,False,,2025-03-11 20:46:11
720c68b4-6b4f-4560-98d3-eb538c60e8a1,HOME_001,DEV_BEDROOM1_c74b2,2025-03-11 08:54:00,20.8,temperature,False,,2025-03-11 08:54:30
e3240815-403c-4133-ad45-1f261caab6bb,HOME_002,DEV_WASHROOM4_d9865,2025-03-03 12:27:00,158.21,distance_measurement,False,,2025-03-03 12:27:06
6ecd572f-e492-47d2-b0f1-bce8df9fda10,HOME_002,DEV_LIVING_ROOM_12fbf,2025-03-03 19:34:00,,motion_detected,False,Occupant triggered Motion Sensor in living_room,2025-03-03 19:34:14
b5dbf852-d103-4999-a052-0bc3d3a03de7,HOME_002,DEV_WASHROOM3_97bba,2025-03-23 20:27:00,12.46,distance_measurement,False,,2025-03-23 20:27:10
b7c48249-0b25-4093-86d6-36a3d94c7d87,HOME_002,DEV_BEDROOM2_7e370,2025-03-06 21:58:00,22.56,temperature,False,,2025-03-06 21:58:28
c11575cc-d58c-427e-867e-c1db10f021a0,HOME_001,DEV_WASHROOM1_20cb6,2025-03-29 09:31:00,78.46,distance_measurement,False,,2025-03-29 09:31:09
d1a97b3b-6f37-47d5-8b88-356ae8386975,HOME_002,DEV_LIVING_ROOM_12fbf,2025-03-11 18:52:00,,motion_detected,False,Occupant triggered Motion Sensor in living_room,2025-03-11 18:52:25
4eae87b9-4b71-4a26-a0a4-3e1ac0b697ff,HOME_001,DEV_BEDROOM2_a6759,2025-03-30 09:57:00,21.39,temperature,False,,2025-03-30 09:57:26
1c8d98fd-bdfe-4ada-b682-af3b922813b0,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-14 13:31:00,33.92,temperature,False,,2025-03-14 13:31:11
88d7ae44-0801-49e5-bdee-07a41b78a602,HOME_002,DEV_WASHROOM3_97bba,2025-03-18 23:14:00,7.63,distance_measurement,False,,2025-03-18 23:14:15
e22bbbf8-c1e9-420e-86ac-0d075bcaea17,HOME_001,DEV_BEDROOM4_97e85,2025-03-02 12:26:00,22.42,temperature,False,,2025-03-02 12:26:17
93428055-2b7e-4d9a-b5fe-f139ee6a1c25,HOME_002,DEV_BEDROOM3_a4731,2025-03-03 22:54:00,23.08,temperature,False,,2025-03-03 22:54:00
a6b12722-747d-4e8a-a04a-6e3d3e970596,HOME_002,DEV_WASHROOM4_d9865,2025-03-29 11:17:00,75.51,distance_measurement,False,,2025-03-29 11:17:06
2adad691-dcec-4950-9939-e68b237b8a45,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-09 02:52:00,30.41,temperature,False,,2025-03-09 02:52:25
208039f0-0304-4fb0-abf4-42b78e031ea0,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-28 13:33:00,33.03,temperature,False,,2025-03-28 13:33:28
a79a801e-57c8-4444-97cb-b41ca075e404,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-07 23:01:00,28.14,temperature,False,,2025-03-07 23:01:26
c6ee7065-6f57-4090-81e8-a50d95c8d4df,HOME_001,DEV_WASHROOM2_9b97f,2025-03-12 22:36:00,53.22,distance_measurement,False,,2025-03-12 22:36:11
dc7ff0b6-da49-4657-a975-a56ac66297c3,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-20 04:22:00,131.4,distance_measurement,False,,2025-03-20 04:22:05
dfe2d45f-172f-4773-b833-efd918883847,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-12 23:12:00,30.08,temperature,False,,2025-03-12 23:12:21
1274e52e-4ee2-4992-9761-bc8865c7dce9,HOME_001,DEV_LIVING_ROOM_1271e,2025-03-23 21:33:00,,ir_detected,False,Occupant triggered IR Sensor in living_room,2025-03-23 21:33:04
281317f3-f8b0-481c-beee-a3aa2860e597,HOME_002,DEV_BEDROOM3_a4731,2025-03-02 11:14:00,30.81,temperature,False,,2025-03-02 11:14:23
9cef424c-b48b-4fc8-be36-de2b1048f1fb,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-09 00:45:00,31.22,temperature,False,,2025-03-09 00:45:15
b0444500-edce-4c11-9aef-1079a7953696,HOME_001,DEV_BEDROOM2_a6759,2025-03-06 03:40:00,32.25,temperature,False,,2025-03-06 03:40:29
ec1b43dd-f783-42da-9fff-dafbffa91326,HOME_001,DEV_KITCHEN_7a3dc,2025-03-27 10:50:00,281.0,light_level,False,,2025-03-27 10:50:25
116eccab-e1bd-4372-b6eb-5f359853f881,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-28 20:25:00,23.86,distance_measurement,False,,2025-03-28 20:25:21
8f7f7490-3dc3-4fca-bf4e-fc10ab72a18a,HOME_002,DEV_KITCHEN_12aa5,2025-03-24 00:37:00,13.0,light_level,False,,2025-03-24 00:37:22
dd2b8d43-fc3d-44f9-985e-4b4b549976d3,HOME_001,DEV_LIVING_ROOM_0e867,2025-03-11 06:37:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-11 06:37:08
0567e3d4-0c5b-4705-aea1-169d08d5177c,HOME_002,DEV_KITCHEN_12aa5,2025-03-01 01:46:00,402.0,light_level,False,,2025-03-01 01:46:14
a8e0b0e7-262d-4086-9aaa-bf9c9175b825,HOME_002,DEV_BEDROOM4_61ce6,2025-03-26 07:28:00,28.67,temperature,False,,2025-03-26 07:28:22
3346762d-ac88-4420-ad9c-c9c2924df509,HOME_002,DEV_BEDROOM5_820b7,2025-03-09 03:03:00,27.29,temperature,False,,2025-03-09 03:03:10
79f0f40c-c390-4b87-b1a0-22bce0b39cbd,HOME_001,DEV_KITCHEN_7a3dc,2025-03-04 07:36:00,790.0,light_level,False,,2025-03-04 07:36:21
9d8f8e06-53c5-44d0-b3d4-a6dc46663a91,HOME_002,DEV_LIVING_ROOM_215f9,2025-03-30 08:54:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-30 08:54:26
a9ed9b57-5c04-4caf-8180-84bdc6f4548b,HOME_001,DEV_BEDROOM1_c74b2,2025-03-09 02:54:00,33.29,temperature,False,,2025-03-09 02:54:25
4709f585-4a61-4bf1-b17c-941b406415b6,HOME_002,DEV_WASHROOM1_6b883,2025-03-20 11:55:00,187.22,distance_measurement,False,,2025-03-20 11:55:06
4ff033a3-8c2c-46d5-9f4b-40ebd867618c,HOME_001,DEV_LIVING_ROOM_1271e,2025-03-21 13:20:00,,ir_detected,False,Occupant triggered IR Sensor in living_room,2025-03-21 13:20:14
1dd9770f-86bc-4962-b283-887648705781,HOME_002,DEV_LIVING_ROOM_215f9,2025-03-28 16:50:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-28 16:50:13
8d2037b4-a160-4f39-b19b-c7988599fb87,HOME_002,DEV_BEDROOM4_61ce6,2025-03-25 17:45:00,32.32,temperature,False,,2025-03-25 17:45:11
75910624-299c-43cf-9d22-6c4bd3654f29,HOME_002,DEV_BEDROOM3_a4731,2025-03-07 14:33:00,31.14,temperature,False,,2025-03-07 14:33:06
fa9f92f3-bcab-450a-9ff8-09c0543f12bb,HOME_002,DEV_BEDROOM1_d6960,2025-03-17 19:59:00,30.6,temperature,False,,2025-03-17 19:59:14
8d565628-249c-46b0-a997-96f0115afc9a,HOME_002,DEV_WASHROOM3_97bba,2025-03-10 09:16:00,53.87,distance_measurement,False,,2025-03-10 09:16:06
cb66702f-bd25-4c2d-bd35-3c6b27dec471,HOME_001,DEV_BEDROOM1_c74b2,2025-03-03 09:42:00,27.99,temperature,False,,2025-03-03 09:42:30
3c1c7abc-d9b4-43a8-affa-a3295ea9b332,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-25 21:56:00,158.56,distance_measurement,False,,2025-03-25 21:56:07
11cd0537-b142-4144-b350-278169db365f,HOME_001,DEV_BEDROOM1_c74b2,2025-03-23 05:28:00,19.42,temperature,False,,2025-03-23 05:28:01
22ba1e68-d324-476b-a137-6f060e91f603,HOME_002,DEV_BEDROOM2_7e370,2025-03-15 12:06:00,31.81,temperature,False,,2025-03-15 12:06:09
f1b31597-01b7-40b8-97e4-6de98fd7a2c7,HOME_002,DEV_WASHROOM1_6b883,2025-03-03 06:24:00,108.42,distance_measurement,False,,2025-03-03 06:24:19
7edd1efe-0269-4bd0-81bc-492feb4fae2a,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-29 18:41:00,26.45,temperature,False,,2025-03-29 18:41:15
4912b662-a9d7-4663-bb47-03dcf6b82f3f,HOME_002,DEV_KITCHEN_12aa5,2025-03-30 16:04:00,188.0,light_level,False,,2025-03-30 16:04:15
458e4c78-72ea-4384-9e79-5ea51d3244e6,HOME_001,DEV_BEDROOM3_971e0,2025-03-07 14:16:00,32.64,temperature,False,,2025-03-07 14:16:17
d6f7d47b-ab62-4609-b2a1-0faf26cef36d,HOME_001,DEV_WASHROOM2_9b97f,2025-03-04 19:35:00,62.62,distance_measurement,False,,2025-03-04 19:35:25
6a8431df-0295-446f-9076-f471e4246d27,HOME_002,DEV_BEDROOM1_d6960,2025-03-28 09:42:00,19.25,temperature,False,,2025-03-28 09:42:11
97b28c0b-3de6-47cb-8ef8-750562fc8cf0,HOME_001,DEV_WASHROOM1_20cb6,2025-03-10 14:16:00,159.75,distance_measurement,False,,2025-03-10 14:16:09
abc0dcfc-d475-48a3-a518-73d6612dae9e,HOME_002,DEV_KITCHEN_12aa5,2025-03-22 22:58:00,661.0,light_level,False,,2025-03-22 22:58:00
5d8c1444-2dd2-45ef-97b6-e73969618e68,HOME_001,DEV_KITCHEN_7a3dc,2025-03-20 00:03:00,722.0,light_level,False,,2025-03-20 00:03:28
db54e66d-191f-48b4-8a91-59a40d6f6932,HOME_002,DEV_BEDROOM1_d6960,2025-03-25 11:06:00,34.41,temperature,False,,2025-03-25 11:06:19
c78e218e-b4e1-4905-be95-2a3ab6fa405b,HOME_002,DEV_BEDROOM3_a4731,2025-03-30 14:59:00,21.84,temperature,False,,2025-03-30 14:59:19
04dbedea-5126-4f7d-9a85-377a82fdeeaf,HOME_002,DEV_BEDROOM4_61ce6,2025-03-05 09:41:00,31.11,temperature,False,,2025-03-05 09:41:15
51163363-d69b-4698-bbbb-6f4816468da9,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-23 17:40:00,27.12,temperature,False,,2025-03-23 17:40:00
aaff90f5-ac5f-48cc-b426-7460a1f58915,HOME_002,DEV_WASHROOM3_97bba,2025-03-27 23:54:00,121.3,distance_measurement,False,,2025-03-27 23:54:28
acd485a5-8ed6-4b5b-a8f5-d4484b767e0d,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-11 12:38:00,26.92,temperature,False,,2025-03-11 12:38:18
53ba0f85-6a6b-40c1-87c5-6e8c818ae596,HOME_002,DEV_KITCHEN_12aa5,2025-03-17 23:42:00,485.0,light_level,False,,2025-03-17 23:42:19
28f4dbdb-715d-4411-ad6a-a692df644a77,HOME_001,DEV_BEDROOM3_971e0,2025-03-25 06:39:00,32.9,temperature,False,,2025-03-25 06:39:04
b10c8e84-a697-4d2c-9ef6-853ff4679a35,HOME_001,DEV_KITCHEN_7a3dc,2025-03-26 01:42:00,708.0,light_level,False,,2025-03-26 01:42:17
c3ad7076-89d6-45fc-9cf4-c554a149a871,HOME_002,DEV_WASHROOM1_6b883,2025-03-07 22:09:00,40.43,distance_measurement,False,,2025-03-07 22:09:08
b6ce7481-ba0d-46ab-af64-fe36facbb553,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-27 05:50:00,32.55,temperature,False,,2025-03-27 05:50:13
02f1321f-b83d-47b2-a9a5-742e5fc1bdeb,HOME_001,DEV_BEDROOM2_a6759,2025-03-23 08:31:00,20.06,temperature,False,,2025-03-23 08:31:16
4080935c-3770-43b3-8af9-1d323382f6d5,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-18 12:39:00,164.35,distance_measurement,False,,2025-03-18 12:39:13
3a284091-4236-4831-aa01-0886f9290fce,HOME_002,DEV_BEDROOM2_7e370,2025-03-25 12:27:00,22.94,temperature,False,,2025-03-25 12:27:18
52be143e-b23d-42cc-80d0-d055b690a3f6,HOME_002,DEV_LIVING_ROOM_12fbf,2025-03-19 07:39:00,,motion_detected,False,Occupant triggered Motion Sensor in living_room,2025-03-19 07:39:16
44886bf5-6c8c-4801-b544-764cb5acca13,HOME_001,DEV_BEDROOM2_a6759,2025-03-14 21:54:00,29.19,temperature,False,,2025-03-14 21:54:27
6e0df815-c39e-4147-8fd9-6588e7ba2d17,HOME_002,DEV_WASHROOM3_97bba,2025-03-05 12:43:00,72.9,distance_measurement,False,,2025-03-05 12:43:15
79ad96e8-e0b3-4254-90df-174276aa41f0,HOME_001,DEV_BEDROOM3_971e0,2025-03-07 17:11:00,23.28,temperature,False,,2025-03-07 17:11:28
70f0cff7-f50e-4eac-b735-0110736081c4,HOME_001,DEV_BEDROOM2_a6759,2025-03-22 08:39:00,22.92,temperature,False,,2025-03-22 08:39:11
beb9b6b5-7089-42f8-bfa5-ac335563565a,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-19 08:23:00,26.91,temperature,False,,2025-03-19 08:23:13
d4a649fe-ff0a-43e5-8231-f1864753d770,HOME_001,DEV_LIVING_ROOM_0e867,2025-03-15 07:26:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-15 07:26:13
ecf9df50-abe7-4a15-a9ab-13ea2a2f34d8,HOME_002,DEV_BEDROOM2_7e370,2025-03-23 21:27:00,24.58,temperature,False,,2025-03-23 21:27:07
706be3c3-9142-47ce-91bc-952bb620f4fc,HOME_002,DEV_BEDROOM3_a4731,2025-03-11 21:59:00,33.24,temperature,False,,2025-03-11 21:59:12
ae7d7765-8f4c-485b-a366-f2ba9455f219,HOME_002,DEV_BEDROOM4_61ce6,2025-03-11 09:32:00,20.31,temperature,False,,2025-03-11 09:32:22
d5b91bcb-1817-47af-8d54-ee5058625413,HOME_002,DEV_BEDROOM4_61ce6,2025-03-20 16:39:00,34.18,temperature,False,,2025-03-20 16:39:10
c211d7b4-c06b-4ad4-a38c-2efb6cdf9db9,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-25 05:25:00,118.11,distance_measurement,False,,2025-03-25 05:25:15
0a30aef7-235f-447f-bae5-610a8b2626c0,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-10 07:07:00,30.34,temperature,False,,2025-03-10 07:07:14
dabc258a-4c8a-47d2-92c1-621301990233,HOME_001,DEV_LIVING_ROOM_0e867,2025-03-06 16:50:00,,voice_detected,False,Occupant triggered Voice Sensor in living_room,2025-03-06 16:50:16
47c99092-be17-4500-acd4-5e01c94c1d57,HOME_001,DEV_BEDROOM1_c74b2,2025-03-28 03:08:00,29.04,temperature,False,,2025-03-28 03:08:01
8e4a4e39-b9b8-4c07-9113-f75046d4b23a,HOME_002,DEV_WASHROOM1_6b883,2025-03-01 03:31:00,118.2,distance_measurement,False,,2025-03-01 03:31:24
55bb876d-35d0-4041-aed0-988357758134,HOME_001,DEV_WASHROOM1_20cb6,2025-03-19 02:51:00,161.12,distance_measurement,False,,2025-03-19 02:51:00
091d7961-3d19-4713-9535-e188b7dd73d4,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-03 18:46:00,81.71,distance_measurement,False,,2025-03-03 18:46:00
43006928-77b9-484e-9fac-33b9f55e4abe,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-10 14:34:00,31.36,temperature,False,,2025-03-10 14:34:21
13bfa50e-53b1-4461-8f68-5308c4b99120,HOME_002,DEV_BEDROOM5_820b7,2025-03-14 17:15:00,24.63,temperature,False,,2025-03-14 17:15:23
a8a3f426-a28f-460b-ba79-2de2905bcdf5,HOME_002,DEV_WASHROOM1_6b883,2025-03-29 07:54:00,84.74,distance_measurement,False,,2025-03-29 07:54:08
008a5847-3e6a-4ac6-9404-bb4159b3e9bb,HOME_002,DEV_BEDROOM1_d6960,2025-03-28 14:46:00,24.29,temperature,False,,2025-03-28 14:46:23
ab948184-f499-472c-933a-6b0296ac6e2d,HOME_001,DEV_BEDROOM2_a6759,2025-03-28 05:57:00,18.71,temperature,False,,2025-03-28 05:57:15
99dc3f54-b713-4687-a944-04aec5067412,HOME_002,DEV_BEDROOM3_a4731,2025-03-30 10:25:00,32.09,temperature,False,,2025-03-30 10:25:11
a39af65f-0feb-4a8f-a607-c6d0ff79d130,HOME_001,DEV_KITCHEN_7a3dc,2025-03-08 19:19:00,781.0,light_level,False,,2025-03-08 19:19:05
ecba71ea-2c79-4252-ad9c-eca2a850b3bb,HOME_002,DEV_BEDROOM1_d6960,2025-03-15 17:28:00,25.64,temperature,False,,2025-03-15 17:28:03
9384169f-9af8-492e-b5bd-dc234695785e,HOME_002,DEV_BEDROOM2_7e370,2025-03-06 14:17:00,25.94,temperature,False,,2025-03-06 14:17:30
79534d59-3781-4f1d-89f5-eccdc2fb7628,HOME_002,DEV_WASHROOM3_97bba,2025-03-23 09:34:00,109.85,distance_measurement,False,,2025-03-23 09:34:04
7b66a706-511c-4a80-830f-80c77de5d811,HOME_002,DEV_BEDROOM5_820b7,2025-03-08 17:05:00,29.38,temperature,False,,2025-03-08 17:05:16
b759ed38-6262-4112-b595-2ab85166f967,HOME_002,DEV_WASHROOM1_6b883,2025-03-01 11:32:00,199.02,distance_measurement,False,,2025-03-01 11:32:25
0cac085b-2a9f-4e90-b630-2b16cdcf927b,HOME_001,DEV_BEDROOM4_97e85,2025-03-14 03:46:00,26.58,temperature,False,,2025-03-14 03:46:22
a878068e-f518-4e5e-9247-9c8d559ad642,HOME_002,DEV_KITCHEN_12aa5,2025-03-06 23:47:00,738.0,light_level,False,,2025-03-06 23:47:21
208d4891-80ed-4eb7-a9fc-fa1d17393bae,HOME_002,DEV_BEDROOM2_7e370,2025-03-26 11:19:00,24.39,temperature,False,,2025-03-26 11:19:30
946df778-fecb-4f37-a25f-d58d165f02ad,HOME_001,DEV_BEDROOM1_c74b2,2025-03-04 20:50:00,24.23,temperature,False,,2025-03-04 20:50:18
688ec9ca-3cc2-4101-aef8-c41d738b9b3a,HOME_002,DEV_KITCHEN_12aa5,2025-03-06 23:18:00,278.0,light_level,False,,2025-03-06 23:18:03
b18a4959-ad0c-476b-b4a8-ed020377e278,HOME_002,DEV_LIVING_ROOM_12fbf,2025-03-26 10:41:00,,motion_detected,False,Occupant triggered Motion Sensor in living_room,2025-03-26 10:41:14
555e6722-9b60-4662-869c-2732f2549716,HOME_002,DEV_WASHROOM3_97bba,2025-03-23 04:56:00,144.22,distance_measurement,False,,2025-03-23 04:56:18
d8311300-2bfd-410d-8b48-016a9ec4f296,HOME_002,DEV_WASHROOM2_8ce7e,2025-03-16 08:18:00,30.45,distance_measurement,False,,2025-03-16 08:18:01
027daa45-f4e6-4e92-b225-198378172cfe,HOME_002,DEV_BEDROOM3_a4731,2025-03-24 05:45:00,33.55,temperature,False,,2025-03-24 05:45:04
52566e4d-0cc5-4123-8be8-bbbd1b43017a,HOME_001,DEV_KITCHEN_7a3dc,2025-03-05 11:44:00,957.0,light_level,False,,2025-03-05 11:44:17
eb55a326-e6ea-41a2-af0a-73b852ee7aa3,HOME_002,DEV_WASHROOM4_d9865,2025-03-14 17:19:00,189.23,distance_measurement,False,,2025-03-14 17:19:27
a9bd97c9-d12d-4749-bec6-553eafcc0313,HOME_001,DEV_KITCHEN_7a3dc,2025-03-13 00:37:00,1014.0,light_level,False,,2025-03-13 00:37:08
92e28a6f-23b9-4bbe-a90a-d710e359f89e,HOME_001,DEV_BEDROOM4_97e85,2025-03-22 19:25:00,20.96,temperature,False,,2025-03-22 19:25:21
98d77ea0-b4a2-4816-96d8-1ea57df9ecd9,HOME_001,DEV_WASHROOM2_9b97f,2025-03-15 02:53:00,37.19,distance_measurement,False,,2025-03-15 02:53:18
3848597e-2fd5-40fc-8a68-845d3d99840f,HOME_001,DEV_KITCHEN_7a3dc,2025-03-16 09:59:00,596.0,light_level,False,,2025-03-16 09:59:26
e9724a5e-fad1-4ce7-a0d6-6d54fc6b6150,HOME_001,DEV_LIVING_ROOM_01b8b,2025-03-17 00:20:00,30.27,temperature,False,,2025-03-17 00:20:18
56b1c9e7-1688-48f8-8701-2a04a6faac2f,HOME_002,DEV_BEDROOM4_61ce6,2025-03-07 08:18:00,32.54,temperature,False,,2025-03-07 08:18:29
5c01a0c5-879c-4770-bac3-2f8adee18cb5,HOME_001,DEV_WASHROOM1_20cb6,2025-03-28 10:01:00,174.14,distance_measurement,False,,2025-03-28 10:01:09
af5322cc-e8a9-4d9d-a3c6-640631241193,HOME_002,DEV_BEDROOM3_a4731,2025-03-15 06:46:00,24.48,temperature,False,,2025-03-15 06:46:08
d5c0773b-e01d-47e4-b2b9-adb145c5c2ad,HOME_002,DEV_LIVING_ROOM_deab2,2025-03-01 08:55:00,20.94,temperature,False,,2025-03-01 08:55:20
